Id,Anime Title,Rating,Studio,Source Material,Demographic,Genre,VAs,soup
'22199','AkamegaKill!',7.47,WhiteFox,Manga, 'Shounen',"['Action', 'Fantasy', 'Gore', 'SuperPower', 'Shounen']","['AmamiyaSora', 'SoraTamura', 'TamuraYukari', 'YukariSaitou', 'SaitouSouma', 'SoumaAsakawa', 'AsakawaYuu', 'YuuAkesaka', 'AkesakaSatomi', 'SatomiMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguNazuka', 'NazukaKaori', 'KaoriKonishi', 'KonishiKatsuyuki', 'KatsuyukiNoto', 'NotoMamiko', 'MamikoOhashi', 'OhashiAyaka']",AkamegaKill! WhiteFox Manga Action Fantasy Gore SuperPower Shounen AmamiyaSora SoraTamura TamuraYukari YukariSaitou SaitouSouma SoumaAsakawa AsakawaYuu YuuAkesaka AkesakaSatomi SatomiMatsuoka MatsuokaYoshitsugu YoshitsuguNazuka NazukaKaori KaoriKonishi KonishiKatsuyuki KatsuyukiNoto NotoMamiko MamikoOhashi OhashiAyaka
'21881','SwordArtOnlineII',6.7,A-1Pictures,Lightnovel, 'n/a',"['Action', 'Adventure', 'Fantasy', 'Romance', 'LovePolygon', 'VideoGame']","['MatsuokaYoshitsugu', 'YoshitsuguTomatsu', 'TomatsuHaruka', 'HarukaSawashiro', 'SawashiroMiyuki', 'MiyukiYuuki', 'YuukiAoi', 'AoiItou', 'ItouKanae', 'KanaeTaketatsu', 'TaketatsuAyana', 'AyanaHirata', 'HirataHiroaki', 'HiroakiHidaka', 'HidakaRina', 'RinaTakagaki', 'TakagakiAyahi', 'AyahiYasumoto', 'YasumotoHiroki']",SwordArtOnlineII A-1Pictures Lightnovel Action Adventure Fantasy Romance LovePolygon VideoGame MatsuokaYoshitsugu YoshitsuguTomatsu TomatsuHaruka HarukaSawashiro SawashiroMiyuki MiyukiYuuki YuukiAoi AoiItou ItouKanae KanaeTaketatsu TaketatsuAyana AyanaHirata HirataHiroaki HiroakiHidaka HidakaRina RinaTakagaki TakagakiAyahi AyahiYasumoto YasumotoHiroki
'23283','ZankyounoTerror',8.1,MAPPA,Original, 'n/a',"['Mystery', 'Suspense', 'Psychological']","['SaitouSouma', 'SoumaIshikawa', 'IshikawaKaito', 'KaitoSakuya', 'SakuyaShunsuke', 'ShunsukeTanezaki', 'TanezakiAtsumi', 'AtsumiHan', 'HanMegumi', 'MegumiKanuka', 'KanukaMitsuaki', 'MitsuakiSatake', 'SatakeUki', 'UkiAigasa', 'AigasaKeisuke', 'KeisukeNagao', 'NagaoAki', 'AkiTezuka', 'TezukaHideaki']",ZankyounoTerror MAPPA Original Mystery Suspense Psychological SaitouSouma SoumaIshikawa IshikawaKaito KaitoSakuya SakuyaShunsuke ShunsukeTanezaki TanezakiAtsumi AtsumiHan HanMegumi MegumiKanuka KanukaMitsuaki MitsuakiSatake SatakeUki UkiAigasa AigasaKeisuke KeisukeNagao NagaoAki AkiTezuka TezukaHideaki
'23289','GekkanShoujoNozaki-kun',7.85,DogaKobo,4-komamanga, 'n/a',"['Comedy', 'Romance', 'OtakuCulture', 'School']","['OkamotoNobuhiko', 'NobuhikoOzawa', 'OzawaAri', 'AriSawashiro', 'SawashiroMiyuki', 'MiyukiNakamura', 'NakamuraYuuichi', 'YuuichiNakahara', 'NakaharaMai', 'MaiOno', 'OnoYuuki', 'YuukiKimura', 'KimuraRyouhei', 'RyouheiHino', 'HinoSatoshi', 'SatoshiKawasumi', 'KawasumiAyako', 'AyakoMiyano', 'MiyanoMamoru']",GekkanShoujoNozaki-kun DogaKobo 4-komamanga Comedy Romance OtakuCulture School OkamotoNobuhiko NobuhikoOzawa OzawaAri AriSawashiro SawashiroMiyuki MiyukiNakamura NakamuraYuuichi YuuichiNakahara NakaharaMai MaiOno OnoYuuki YuukiKimura KimuraRyouhei RyouheiHino HinoSatoshi SatoshiKawasumi KawasumiAyako AyakoMiyano MiyanoMamoru
'21995','AoHaruRide',7.64,ProductionI.G,Manga, 'Shoujo',"['Drama', 'Romance', 'SliceofLife', 'School', 'Shoujo']","['ShiraishiRyouko', 'RyoukoUchida', 'UchidaMaaya', 'MaayaMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguKomatsu', 'KomatsuMikako', 'MikakoHirakawa', 'HirakawaDaisuke', 'DaisukeKENN', 'KENNKayano', 'KayanoAi', 'AiAkabane', 'AkabaneKenji', 'KenjiTanaka', 'TanakaHideyuki', 'HideyukiMakino', 'MakinoYui']",AoHaruRide ProductionI.G Manga Drama Romance SliceofLife School Shoujo ShiraishiRyouko RyoukoUchida UchidaMaaya MaayaMatsuoka MatsuokaYoshitsugu YoshitsuguKomatsu KomatsuMikako MikakoHirakawa HirakawaDaisuke DaisukeKENN KENNKayano KayanoAi AiAkabane AkabaneKenji KenjiTanaka TanakaHideyuki HideyukiMakino MakinoYui
'23273','ShigatsuwaKiminoUso',8.66,A-1Pictures,Manga, 'Shounen',"['Drama', 'Romance', 'Music', 'School', 'Shounen']","['TanedaRisa', 'RisaHanae', 'HanaeNatsuki', 'NatsukiSakura', 'SakuraAyane', 'AyaneOosaka', 'OosakaRyouta', 'RyoutaHayami', 'HayamiSaori', 'SaoriMinase', 'MinaseInori', 'InoriSonozaki', 'SonozakiMie', 'MieKayano', 'KayanoAi', 'AiKaji', 'KajiYuuki', 'YuukiIshigami', 'IshigamiShizuka']",ShigatsuwaKiminoUso A-1Pictures Manga Drama Romance Music School Shounen TanedaRisa RisaHanae HanaeNatsuki NatsukiSakura SakuraAyane AyaneOosaka OosakaRyouta RyoutaHayami HayamiSaori SaoriMinase MinaseInori InoriSonozaki SonozakiMie MieKayano KayanoAi AiKaji KajiYuuki YuukiIshigami IshigamiShizuka
'23755','NanatsunoTaizai',7.69,A-1Pictures,Manga, 'Shounen',"['Action', 'Adventure', 'Fantasy', 'Shounen']","['SuzukiTatsuhisa', 'TatsuhisaKaji', 'KajiYuuki', 'YuukiFukuyama', 'FukuyamaJun', 'JunKuno', 'KunoMisaki', 'MisakiTakagi', 'TakagiYuuhei', 'YuuheiYuuki', 'YuukiAoi', 'AoiAmamiya', 'AmamiyaSora', 'SoraSakamoto', 'SakamotoMaaya', 'MaayaKoiwai', 'KoiwaiKotori', 'KotoriMiyano', 'MiyanoMamoru']",NanatsunoTaizai A-1Pictures Manga Action Adventure Fantasy Shounen SuzukiTatsuhisa TatsuhisaKaji KajiYuuki YuukiFukuyama FukuyamaJun JunKuno KunoMisaki MisakiTakagi TakagiYuuhei YuuheiYuuki YuukiAoi AoiAmamiya AmamiyaSora SoraSakamoto SakamotoMaaya MaayaKoiwai KoiwaiKotori KotoriMiyano MiyanoMamoru
'22535','Kiseijuu:SeinoKakuritsu',8.35,Madhouse,Manga, 'Seinen',"['Action', 'Horror', 'Sci-Fi', 'Gore', 'Psychological', 'Seinen']","['ShimazakiNobunaga', 'NobunagaHirano', 'HiranoAya', 'AyaTanaka', 'TanakaAtsuko', 'AtsukoSawashiro', 'SawashiroMiyuki', 'MiyukiHanazawa', 'HanazawaKana', 'KanaMurase', 'MuraseAyumu', 'AyumuInoue', 'InoueKazuhiko', 'KazuhikoYoshino', 'YoshinoHiroyuki', 'HiroyukiSuzuki', 'SuzukiTakuma', 'TakumaMizushima', 'MizushimaYuu']",Kiseijuu:SeinoKakuritsu Madhouse Manga Action Horror Sci-Fi Gore Psychological Seinen ShimazakiNobunaga NobunagaHirano HiranoAya AyaTanaka TanakaAtsuko AtsukoSawashiro SawashiroMiyuki MiyukiHanazawa HanazawaKana KanaMurase MuraseAyumu AyumuInoue InoueKazuhiko KazuhikoYoshino YoshinoHiroyuki HiroyukiSuzuki SuzukiTakuma TakumaMizushima MizushimaYuu
'22297','Fate/staynight:UnlimitedBladeWorks',8.19,ufotable,Visualnovel, 'n/a',"['Action', 'Fantasy', 'Supernatural']","['KawasumiAyako', 'AyakoUeda', 'UedaKana', 'KanaSuwabe', 'SuwabeJunichi', 'JunichiSugiyama', 'SugiyamaNoriaki', 'NoriakiKoyama', 'KoyamaRikiya', 'RikiyaSeki', 'SekiTomokazu', 'TomokazuShitaya', 'ShitayaNoriko', 'NorikoKadowaki', 'KadowakiMai', 'MaiNakata', 'NakataJouji', 'JoujiCanna', 'CannaNobutoshi']",Fate/staynight:UnlimitedBladeWorks ufotable Visualnovel Action Fantasy Supernatural KawasumiAyako AyakoUeda UedaKana KanaSuwabe SuwabeJunichi JunichiSugiyama SugiyamaNoriaki NoriakiKoyama KoyamaRikiya RikiyaSeki SekiTomokazu TomokazuShitaya ShitayaNoriko NorikoKadowaki KadowakiMai MaiNakata NakataJouji JoujiCanna CannaNobutoshi
'25157','TrinitySeven',7.08,SevenArcsPictures,Manga, 'Shounen',"['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi', 'Harem', 'School', 'Shounen']","['MatsuokaYoshitsugu', 'YoshitsuguSakura', 'SakuraAyane', 'AyaneHara', 'HaraYumi', 'YumiTouyama', 'TouyamaNao', 'NaoMurakawa', 'MurakawaRie', 'RieUchida', 'UchidaAya', 'AyaHikasa', 'HikasaYouko', 'YoukoYuzuki', 'YuzukiRyouka', 'RyoukaKugimiya', 'KugimiyaRie', 'RieMiki', 'MikiShinichiro']",TrinitySeven SevenArcsPictures Manga Action Comedy Fantasy Romance Supernatural Ecchi Harem School Shounen MatsuokaYoshitsugu YoshitsuguSakura SakuraAyane AyaneHara HaraYumi YumiTouyama TouyamaNao NaoMurakawa MurakawaRie RieUchida UchidaAya AyaHikasa HikasaYouko YoukoYuzuki YuzukiRyouka RyoukaKugimiya KugimiyaRie RieMiki MikiShinichiro
'25013','AkatsukinoYona',8.03,Pierrot,Manga, 'Shoujo',"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Shoujo']","['TakagakiAyahi', 'AyahiSaitou', 'SaitouChiwa', 'ChiwaKobayashi', 'KobayashiSanae', 'SanaeSuwabe', 'SuwabeJunichi', 'JunichiMorita', 'MoritaMasakazu', 'MasakazuMinagawa', 'MinagawaJunko', 'JunkoShimono', 'ShimonoHiro', 'HiroYamamoto', 'YamamotoNozomi', 'NozomiYamamoto', 'YamamotoNozomi', 'NozomiMiyamoto', 'MiyamotoMitsuru']",AkatsukinoYona Pierrot Manga Action Adventure Comedy Fantasy Romance Shoujo TakagakiAyahi AyahiSaitou SaitouChiwa ChiwaKobayashi KobayashiSanae SanaeSuwabe SuwabeJunichi JunichiMorita MoritaMasakazu MasakazuMinagawa MinagawaJunko JunkoShimono ShimonoHiro HiroYamamoto YamamotoNozomi NozomiYamamoto YamamotoNozomi NozomiMiyamoto MiyamotoMitsuru
'22147','AmagiBrilliantPark',7.47,KyotoAnimation,Lightnovel, 'n/a',"['Comedy', 'Drama', 'Fantasy', 'Workplace']","['KakumaAi', 'AiUchiyama', 'UchiyamaKouki', 'KoukiFujii', 'FujiiYukiyo', 'YukiyoNonaka', 'NonakaAi', 'AiKurosawa', 'KurosawaTomoyo', 'TomoyoKawasumi', 'KawasumiAyako', 'AyakoTsuda', 'TsudaMinami', 'MinamiAisaka', 'AisakaYuuka', 'YuukaShiraishi', 'ShiraishiRyouko', 'RyoukoMikami', 'MikamiShiori']",AmagiBrilliantPark KyotoAnimation Lightnovel Comedy Drama Fantasy Workplace KakumaAi AiUchiyama UchiyamaKouki KoukiFujii FujiiYukiyo YukiyoNonaka NonakaAi AiKurosawa KurosawaTomoyo TomoyoKawasumi KawasumiAyako AyakoTsuda TsudaMinami MinamiAisaka AisakaYuuka YuukaShiraishi ShiraishiRyouko RyoukoMikami MikamiShiori
'17729','GrisaianoKajitsu',7.5,8bit,Visualnovel, 'n/a',"['Drama', 'Romance', 'Harem', 'Psychological', 'School']","['SakuraiTakahiro', 'TakahiroMizuhashi', 'MizuhashiKaori', 'KaoriTanaka', 'TanakaRyouko', 'RyoukoTaguchi', 'TaguchiHiroko', 'HirokoShimizu', 'ShimizuAi', 'AiTamiyasu', 'TamiyasuTomoe', 'TomoeTomonaga', 'TomonagaAkane', 'AkaneNarumi', 'NarumiErika', 'ErikaYanase', 'YanaseNatsumi']",GrisaianoKajitsu 8bit Visualnovel Drama Romance Harem Psychological School SakuraiTakahiro TakahiroMizuhashi MizuhashiKaori KaoriTanaka TanakaRyouko RyoukoTaguchi TaguchiHiroko HirokoShimizu ShimizuAi AiTamiyasu TamiyasuTomoe TomoeTomonaga TomonagaAkane AkaneNarumi NarumiErika ErikaYanase YanaseNatsumi
'24833','AnsatsuKyoushitsu',8.1,Lerche,Manga, 'Shounen',"['Action', 'Comedy', 'School', 'Shounen']","['FukuyamaJun', 'JunOkamoto', 'OkamotoNobuhiko', 'NobuhikoFuchigami', 'FuchigamiMai', 'MaiSuzaki', 'SuzakiAya', 'AyaSugita', 'SugitaTomokazu', 'TomokazuItou', 'ItouShizuka', 'ShizukaMiyano', 'MiyanoMamoru', 'MamoruNumakura', 'NumakuraManami', 'ManamiOgata', 'OgataMegumi', 'MegumiFujita', 'FujitaSaki']",AnsatsuKyoushitsu Lerche Manga Action Comedy School Shounen FukuyamaJun JunOkamoto OkamotoNobuhiko NobuhikoFuchigami FuchigamiMai MaiSuzaki SuzakiAya AyaSugita SugitaTomokazu TomokazuItou ItouShizuka ShizukaMiyano MiyanoMamoru MamoruNumakura NumakuraManami ManamiOgata OgataMegumi MegumiFujita FujitaSaki
'27899','TokyoGhoul√A',7.03,Pierrot,Manga, 'Seinen',"['Action', 'Fantasy', 'Horror', 'Gore', 'Psychological', 'Seinen']","['HanaeNatsuki', 'NatsukiAmamiya', 'AmamiyaSora', 'SoraKugimiya', 'KugimiyaRie', 'RieSakurai', 'SakuraiTakahiro', 'TakahiroMiyano', 'MiyanoMamoru', 'MamoruToyonaga', 'ToyonagaToshiyuki', 'ToshiyukiSakamoto', 'SakamotoMaaya', 'MaayaKaji', 'KajiYuuki', 'YuukiNamikawa', 'NamikawaDaisuke', 'DaisukeKonishi', 'KonishiKatsuyuki']",TokyoGhoul√A Pierrot Manga Action Fantasy Horror Gore Psychological Seinen HanaeNatsuki NatsukiAmamiya AmamiyaSora SoraKugimiya KugimiyaRie RieSakurai SakuraiTakahiro TakahiroMiyano MiyanoMamoru MamoruToyonaga ToyonagaToshiyuki ToshiyukiSakamoto SakamotoMaaya MaayaKaji KajiYuuki YuukiNamikawa NamikawaDaisuke DaisukeKonishi KonishiKatsuyuki
'28223','DeathParade',8.16,Madhouse,Original, 'n/a',"['Drama', 'Supernatural', 'Suspense', 'AdultCast', 'HighStakesGame', 'Psychological']","['MaenoTomoaki', 'TomoakiSeto', 'SetoAsami', 'AsamiOokubo', 'OokuboRumi', 'RumiUchiyama', 'UchiyamaKouki', 'KoukiHosoya', 'HosoyaYoshimasa', 'YoshimasaTanezaki', 'TanezakiAtsumi', 'AtsumiShiraishi', 'ShiraishiRyouko', 'RyoukoFujiwara', 'FujiwaraKeiji', 'KeijiYuzuki', 'YuzukiRyouka', 'RyoukaGenda', 'GendaTesshou']",DeathParade Madhouse Original Drama Supernatural Suspense AdultCast HighStakesGame Psychological MaenoTomoaki TomoakiSeto SetoAsami AsamiOokubo OokuboRumi RumiUchiyama UchiyamaKouki KoukiHosoya HosoyaYoshimasa YoshimasaTanezaki TanezakiAtsumi AtsumiShiraishi ShiraishiRyouko RyoukoFujiwara FujiwaraKeiji KeijiYuzuki YuzukiRyouka RyoukaGenda GendaTesshou
'26055','JoJonoKimyounaBoukenPart3:StardustCrusaders2ndSeason',8.44,DavidProduction,Manga, 'Shounen',"['Action', 'Adventure', 'Drama', 'Supernatural', 'Shounen']","['IshizukaUnshou', 'UnshouOno', 'OnoDaisuke', 'DaisukeKoyasu', 'KoyasuTakehito', 'TakehitoHirakawa', 'HirakawaDaisuke', 'DaisukeFujimura', 'FujimuraAyumi', 'AyumiFukuen', 'FukuenMisato', 'MisatoMiyake', 'MiyakeKenta', 'KentaKiuchi', 'KiuchiHidenobu', 'HidenobuKumai', 'KumaiMotoko', 'MotokoOokawa', 'OokawaTooru']",JoJonoKimyounaBoukenPart3:StardustCrusaders2ndSeason DavidProduction Manga Action Adventure Drama Supernatural Shounen IshizukaUnshou UnshouOno OnoDaisuke DaisukeKoyasu KoyasuTakehito TakehitoHirakawa HirakawaDaisuke DaisukeFujimura FujimuraAyumi AyumiFukuen FukuenMisato MisatoMiyake MiyakeKenta KentaKiuchi KiuchiHidenobu HidenobuKumai KumaiMotoko MotokoOokawa OokawaTooru
'23277','SaenaiHeroinenoSodatekata',7.49,A-1Pictures,Lightnovel, 'n/a',"['Comedy', 'Romance', 'Ecchi', 'Harem', 'OtakuCulture', 'School']","['YasunoKiyono', 'KiyonoKayano', 'KayanoAi', 'AiOonishi', 'OonishiSaori', 'SaoriMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguYahagi', 'YahagiSayuri', 'SayuriAkasaki', 'AkasakiChinatsu', 'ChinatsuKakihara', 'KakiharaTetsuya', 'TetsuyaTanabe', 'TanabeRui', 'RuiUchida', 'UchidaYuuma', 'YuumaOkuno', 'OkunoKaya']",SaenaiHeroinenoSodatekata A-1Pictures Lightnovel Comedy Romance Ecchi Harem OtakuCulture School YasunoKiyono KiyonoKayano KayanoAi AiOonishi OonishiSaori SaoriMatsuoka MatsuokaYoshitsugu YoshitsuguYahagi YahagiSayuri SayuriAkasaki AkasakiChinatsu ChinatsuKakihara KakiharaTetsuya TetsuyaTanabe TanabeRui RuiUchida UchidaYuuma YuumaOkuno OkunoKaya
'28171','ShokugekinoSouma',8.17,J.C.Staff,Manga, 'Shounen',"['Gourmet', 'Ecchi', 'School', 'Shounen']","['MatsuokaYoshitsugu', 'YoshitsuguTaneda', 'TanedaRisa', 'RisaTakahashi', 'TakahashiMinami', 'MinamiAkasaki', 'AkasakiChinatsu', 'ChinatsuSakurai', 'SakuraiTakahiro', 'TakahiroOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshigami', 'IshigamiShizuka', 'ShizukaKoyama', 'KoyamaRikiya', 'RikiyaHanae', 'HanaeNatsuki', 'NatsukiSuwabe', 'SuwabeJunichi']",ShokugekinoSouma J.C.Staff Manga Gourmet Ecchi School Shounen MatsuokaYoshitsugu YoshitsuguTaneda TanedaRisa RisaTakahashi TakahashiMinami MinamiAkasaki AkasakiChinatsu ChinatsuSakurai SakuraiTakahiro TakahiroOkamoto OkamotoNobuhiko NobuhikoIshigami IshigamiShizuka ShizukaKoyama KoyamaRikiya RikiyaHanae HanaeNatsuki NatsukiSuwabe SuwabeJunichi
'28121','DungeonniDeaiwoMotomerunowaMachigatteiruDarouka',7.56,J.C.Staff,Lightnovel, 'n/a',"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']","['MatsuokaYoshitsugu', 'YoshitsuguMinase', 'MinaseInori', 'InoriOonishi', 'OonishiSaori', 'SaoriHayami', 'HayamiSaori', 'SaoriUchida', 'UchidaMaaya', 'MaayaHikasa', 'HikasaYouko', 'YoukoSaitou', 'SaitouSouma', 'SoumaAkasaki', 'AkasakiChinatsu', 'ChinatsuOkamoto', 'OkamotoNobuhiko', 'NobuhikoHosoya', 'HosoyaYoshimasa']",DungeonniDeaiwoMotomerunowaMachigatteiruDarouka J.C.Staff Lightnovel Action Adventure Comedy Fantasy Romance MatsuokaYoshitsugu YoshitsuguMinase MinaseInori InoriOonishi OonishiSaori SaoriHayami HayamiSaori SaoriUchida UchidaMaaya MaayaHikasa HikasaYouko YoukoSaitou SaitouSouma SoumaAkasaki AkasakiChinatsu ChinatsuOkamoto OkamotoNobuhiko NobuhikoHosoya HosoyaYoshimasa
'26243','OwarinoSeraph',7.49,WitStudio,Manga, 'Shounen',"['Action', 'Drama', 'Supernatural', 'Military', 'Vampire', 'Shounen']","['HayamiSaori', 'SaoriOno', 'OnoKensho', 'KenshoNakamura', 'NakamuraYuuichi', 'YuuichiIrino', 'IrinoMiyu', 'MiyuOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshikawa', 'IshikawaKaito', 'KaitoIguchi', 'IguchiYuka', 'YukaYuuki', 'YuukiAoi', 'AoiSuzuki', 'SuzukiTatsuhisa', 'TatsuhisaSakurai', 'SakuraiTakahiro']",OwarinoSeraph WitStudio Manga Action Drama Supernatural Military Vampire Shounen HayamiSaori SaoriOno OnoKensho KenshoNakamura NakamuraYuuichi YuuichiIrino IrinoMiyu MiyuOkamoto OkamotoNobuhiko NobuhikoIshikawa IshikawaKaito KaitoIguchi IguchiYuka YukaYuuki YuukiAoi AoiSuzuki SuzukiTatsuhisa TatsuhisaSakurai SakuraiTakahiro
'23847','YahariOrenoSeishunLoveComedywaMachigatteiru.Zoku',8.22,feel.,Lightnovel, 'n/a',"['Comedy', 'Romance', 'LovePolygon', 'School']","['EguchiTakuya', 'TakuyaHayami', 'HayamiSaori', 'SaoriTouyama', 'TouyamaNao', 'NaoSakura', 'SakuraAyane', 'AyaneYuzuki', 'YuzukiRyouka', 'RyoukaKomatsu', 'KomatsuMikako', 'MikakoYuuki', 'YuukiAoi', 'AoiKoshimizu', 'KoshimizuAmi', 'AmiNakahara', 'NakaharaMai', 'MaiKondou', 'KondouTakashi']",YahariOrenoSeishunLoveComedywaMachigatteiru.Zoku feel. Lightnovel Comedy Romance LovePolygon School EguchiTakuya TakuyaHayami HayamiSaori SaoriTouyama TouyamaNao NaoSakura SakuraAyane AyaneYuzuki YuzukiRyouka RyoukaKomatsu KomatsuMikako MikakoYuuki YuukiAoi AoiKoshimizu KoshimizuAmi AmiNakahara NakaharaMai MaiKondou KondouTakashi
'27775','PlasticMemories',7.91,DogaKobo,Original, 'n/a',"['Drama', 'Romance', 'Sci-Fi']","['AmamiyaSora', 'SoraTakumi', 'TakumiYasuaki', 'YasuakiAkasaki', 'AkasakiChinatsu', 'ChinatsuYahagi', 'YahagiSayuri', 'SayuriUesaka', 'UesakaSumire', 'SumireTsuda', 'TsudaKenjirou', 'KenjirouToyoguchi', 'ToyoguchiMegumi', 'MegumiTerakawa', 'TerakawaAimi', 'AimiHino', 'HinoSatoshi', 'SatoshiKuno', 'KunoMisaki']",PlasticMemories DogaKobo Original Drama Romance Sci-Fi AmamiyaSora SoraTakumi TakumiYasuaki YasuakiAkasaki AkasakiChinatsu ChinatsuYahagi YahagiSayuri SayuriUesaka UesakaSumire SumireTsuda TsudaKenjirou KenjirouToyoguchi ToyoguchiMegumi MegumiTerakawa TerakawaAimi AimiHino HinoSatoshi SatoshiKuno KunoMisaki
'24439','KekkaiSensen',7.61,Bones,Manga, 'Shounen',"['Action', 'Comedy', 'Fantasy', 'Supernatural', 'SuperPower', 'Vampire', 'Shounen']","['SakaguchiDaisuke', 'DaisukeKoyama', 'KoyamaRikiya', 'RikiyaNakai', 'NakaiKazuya', 'KazuyaKobayashi', 'KobayashiYuu', 'YuuKugimiya', 'KugimiyaRie', 'RieKugimiya', 'KugimiyaRie', 'RieMiyamoto', 'MiyamotoMitsuru', 'MitsuruUchida', 'UchidaYuuma', 'YuumaOotani', 'OotaniIkue', 'IkueMidorikawa', 'MidorikawaHikaru']",KekkaiSensen Bones Manga Action Comedy Fantasy Supernatural SuperPower Vampire Shounen SakaguchiDaisuke DaisukeKoyama KoyamaRikiya RikiyaNakai NakaiKazuya KazuyaKobayashi KobayashiYuu YuuKugimiya KugimiyaRie RieKugimiya KugimiyaRie RieMiyamoto MiyamotoMitsuru MitsuruUchida UchidaYuuma YuumaOotani OotaniIkue IkueMidorikawa MidorikawaHikaru
'28701','Fate/staynight:UnlimitedBladeWorks2ndSeason',8.32,ufotable,Visualnovel, 'n/a',"['Action', 'Fantasy', 'Supernatural']","['KawasumiAyako', 'AyakoUeda', 'UedaKana', 'KanaSeki', 'SekiTomokazu', 'TomokazuSuwabe', 'SuwabeJunichi', 'JunichiSugiyama', 'SugiyamaNoriaki', 'NoriakiKadowaki', 'KadowakiMai', 'MaiNakata', 'NakataJouji', 'JoujiCanna', 'CannaNobutoshi', 'NobutoshiNamikawa', 'NamikawaDaisuke', 'DaisukeTanaka', 'TanakaAtsuko']",Fate/staynight:UnlimitedBladeWorks2ndSeason ufotable Visualnovel Action Fantasy Supernatural KawasumiAyako AyakoUeda UedaKana KanaSeki SekiTomokazu TomokazuSuwabe SuwabeJunichi JunichiSugiyama SugiyamaNoriaki NoriakiKadowaki KadowakiMai MaiNakata NakataJouji JoujiCanna CannaNobutoshi NobutoshiNamikawa NamikawaDaisuke DaisukeTanaka TanakaAtsuko
'24703','HighSchoolDxDBorN',7.43,TNK,Lightnovel, 'n/a',"['Action', 'Comedy', 'Romance', 'Ecchi', 'Harem', 'Mythology', 'School']","['HikasaYouko', 'YoukoItou', 'ItouShizuka', 'ShizukaKaji', 'KajiYuuki', 'YuukiTaketatsu', 'TaketatsuAyana', 'AyanaTaneda', 'TanedaRisa', 'RisaAsakura', 'AsakuraAzumi', 'AzumiUchida', 'UchidaMaaya', 'MaayaNojima', 'NojimaKenji', 'KenjiSakura', 'SakuraAyane', 'AyaneKakuma', 'KakumaAi']",HighSchoolDxDBorN TNK Lightnovel Action Comedy Romance Ecchi Harem Mythology School HikasaYouko YoukoItou ItouShizuka ShizukaKaji KajiYuuki YuukiTaketatsu TaketatsuAyana AyanaTaneda TanedaRisa RisaAsakura AsakuraAzumi AzumiUchida UchidaMaaya MaayaNojima NojimaKenji KenjiSakura SakuraAyane AyaneKakuma KakumaAi
'28677','Yamada-kunto7-ninnoMajo',7.56,LIDENFILMS,Manga, 'Shounen',"['Comedy', 'Mystery', 'Romance', 'Supernatural', 'Harem', 'School', 'Shounen']","['HayamiSaori', 'SaoriOosaka', 'OosakaRyouta', 'RyoutaKitamura', 'KitamuraEri', 'EriMasuda', 'MasudaToshiki', 'ToshikiUchida', 'UchidaMaaya', 'MaayaOno', 'OnoYuuki', 'YuukiYuuki', 'YuukiAoi', 'AoiSawashiro', 'SawashiroMiyuki', 'MiyukiTakao', 'TakaoYuki', 'YukiTazawa', 'TazawaMasumi']",Yamada-kunto7-ninnoMajo LIDENFILMS Manga Comedy Mystery Romance Supernatural Harem School Shounen HayamiSaori SaoriOosaka OosakaRyouta RyoutaKitamura KitamuraEri EriMasuda MasudaToshiki ToshikiUchida UchidaMaaya MaayaOno OnoYuuki YuukiYuuki YuukiAoi AoiSawashiro SawashiroMiyuki MiyukiTakao TakaoYuki YukiTazawa TazawaMasumi
'27787','Nisekoi:',7.36,Shaft,Manga, 'Shounen',"['Comedy', 'Romance', 'Harem', 'School', 'Shounen']","['TouyamaNao', 'NaoHanazawa', 'HanazawaKana', 'KanaUchiyama', 'UchiyamaKouki', 'KoukiKomatsu', 'KomatsuMikako', 'MikakoAsumi', 'AsumiKana', 'KanaKaji', 'KajiYuuki', 'YuukiSakura', 'SakuraAyane', 'AyaneUchiyama', 'UchiyamaYumi', 'YumiHiyama', 'HiyamaNobuyuki', 'NobuyukiToyoguchi', 'ToyoguchiMegumi']",Nisekoi: Shaft Manga Comedy Romance Harem School Shounen TouyamaNao NaoHanazawa HanazawaKana KanaUchiyama UchiyamaKouki KoukiKomatsu KomatsuMikako MikakoAsumi AsumiKana KanaKaji KajiYuuki YuukiSakura SakuraAyane AyaneUchiyama UchiyamaYumi YumiHiyama HiyamaNobuyuki NobuyukiToyoguchi ToyoguchiMegumi
